dateRep,day,month,year,cases,deaths,continent,id
13/01/2020,13,1,2020,0,0,EU,208
12/01/2020,12,1,2020,0,0,EU,208
11/01/2020,11,1,2020,0,0,EU,208
10/01/2020,10,1,2020,0,0,EU,208
09/01/2020,9,1,2020,0,0,EU,208
08/01/2020,8,1,2020,0,0,EU,208
07/01/2020,7,1,2020,0,0,EU,208
06/01/2020,6,1,2020,0,0,EU,208
05/01/2020,5,1,2020,0,0,EU,208
04/01/2020,4,1,2020,0,0,EU,208
03/01/2020,3,1,2020,0,0,EU,208
02/01/2020,2,1,2020,0,0,EU,208
01/01/2020,1,1,2020,0,0,EU,208
31/12/2019,31,12,2019,0,0,EU,208
27/05/2020,27,5,2020,0,0,AF,262
26/05/2020,26,5,2020,198,4,AF,262
25/05/2020,25,5,2020,0,0,AF,262
24/05/2020,24,5,2020,0,0,AF,262
23/05/2020,23,5,2020,223,0,AF,262
22/05/2020,22,5,2020,219,1,AF,262
21/05/2020,21,5,2020,310,2,AF,262
20/05/2020,20,5,2020,0,0,AF,262
19/05/2020,19,5,2020,117,3,AF,262
18/05/2020,18,5,2020,70,0,AF,262
17/05/2020,17,5,2020,22,0,AF,262
16/05/2020,16,5,2020,25,1,AF,262
15/05/2020,15,5,2020,16,0,AF,262
14/05/2020,14,5,2020,12,0,AF,262
13/05/2020,13,5,2020,29,0,AF,262
12/05/2020,12,5,2020,17,0,AF,262
11/05/2020,11,5,2020,21,0,AF,262
10/05/2020,10,5,2020,54,0,AF,262
09/05/2020,9,5,2020,2,0,AF,262
08/05/2020,8,5,2020,13,0,AF,262
07/05/2020,7,5,2020,0,1,AF,262
06/05/2020,6,5,2020,4,0,AF,262
05/05/2020,5,5,2020,4,0,AF,262
04/05/2020,4,5,2020,0,0,AF,262
03/05/2020,3,5,2020,15,0,AF,262
02/05/2020,2,5,2020,8,0,AF,262
01/05/2020,1,5,2020,12,0,AF,262
30/04/2020,30,4,2020,5,0,AF,262
29/04/2020,29,4,2020,37,0,AF,262
28/04/2020,28,4,2020,12,0,AF,262
27/04/2020,27,4,2020,15,0,AF,262
26/04/2020,26,4,2020,9,0,AF,262
25/04/2020,25,4,2020,13,0,AF,262
24/04/2020,24,4,2020,12,0,AF,262
23/04/2020,23,4,2020,29,0,AF,262
22/04/2020,22,4,2020,99,0,AF,262
21/04/2020,21,4,2020,0,0,AF,262
20/04/2020,20,4,2020,114,0,AF,262
19/04/2020,19,4,2020,0,0,AF,262
18/04/2020,18,4,2020,141,0,AF,262
17/04/2020,17,4,2020,156,0,AF,262
16/04/2020,16,4,2020,72,0,AF,262
15/04/2020,15,4,2020,65,0,AF,262
14/04/2020,14,4,2020,84,0,AF,262
13/04/2020,13,4,2020,27,0,AF,262
12/04/2020,12,4,2020,37,1,AF,262
11/04/2020,11,4,2020,10,0,AF,262
10/04/2020,10,4,2020,5,1,AF,262
09/04/2020,9,4,2020,14,0,AF,262
08/04/2020,8,4,2020,31,0,AF,262
07/04/2020,7,4,2020,31,0,AF,262
06/04/2020,6,4,2020,8,0,AF,262
05/04/2020,5,4,2020,10,0,AF,262
04/04/2020,4,4,2020,0,0,AF,262
03/04/2020,3,4,2020,7,0,AF,262
02/04/2020,2,4,2020,3,0,AF,262
01/04/2020,1,4,2020,5,0,AF,262
31/03/2020,31,3,2020,7,0,AF,262
30/03/2020,30,3,2020,4,0,AF,262
29/03/2020,29,3,2020,2,0,AF,262
28/03/2020,28,3,2020,1,0,AF,262
27/03/2020,27,3,2020,0,0,AF,262
26/03/2020,26,3,2020,9,0,AF,262
25/03/2020,25,3,2020,0,0,AF,262
24/03/2020,24,3,2020,2,0,AF,262
23/03/2020,23,3,2020,0,0,AF,262
22/03/2020,22,3,2020,0,0,AF,262
21/03/2020,21,3,2020,0,0,AF,262
20/03/2020,20,3,2020,0,0,AF,262
19/03/2020,19,3,2020,1,0,AF,262
27/05/2020,27,5,2020,0,0,NA,212
26/05/2020,26,5,2020,0,0,NA,212
25/05/2020,25,5,2020,0,0,NA,212
24/05/2020,24,5,2020,0,0,NA,212
23/05/2020,23,5,2020,0,0,NA,212
22/05/2020,22,5,2020,0,0,NA,212
21/05/2020,21,5,2020,0,0,NA,212
20/05/2020,20,5,2020,0,0,NA,212
19/05/2020,19,5,2020,0,0,NA,212
18/05/2020,18,5,2020,0,0,NA,212
17/05/2020,17,5,2020,0,0,NA,212
16/05/2020,16,5,2020,0,0,NA,212
15/05/2020,15,5,2020,0,0,NA,212
14/05/2020,14,5,2020,0,0,NA,212
13/05/2020,13,5,2020,0,0,NA,212
12/05/2020,12,5,2020,0,0,NA,212
11/05/2020,11,5,2020,0,0,NA,212
10/05/2020,10,5,2020,0,0,NA,212
09/05/2020,9,5,2020,0,0,NA,212
08/05/2020,8,5,2020,0,0,NA,212
07/05/2020,7,5,2020,0,0,NA,212
06/05/2020,6,5,2020,0,0,NA,212
05/05/2020,5,5,2020,0,0,NA,212
04/05/2020,4,5,2020,0,0,NA,212
03/05/2020,3,5,2020,0,0,NA,212
02/05/2020,2,5,2020,0,0,NA,212
01/05/2020,1,5,2020,0,0,NA,212
30/04/2020,30,4,2020,0,0,NA,212
29/04/2020,29,4,2020,0,0,NA,212
28/04/2020,28,4,2020,0,0,NA,212
27/04/2020,27,4,2020,0,0,NA,212
26/04/2020,26,4,2020,0,0,NA,212
25/04/2020,25,4,2020,0,0,NA,212
24/04/2020,24,4,2020,0,0,NA,212
23/04/2020,23,4,2020,0,0,NA,212
22/04/2020,22,4,2020,0,0,NA,212
21/04/2020,21,4,2020,0,0,NA,212
20/04/2020,20,4,2020,0,0,NA,212
19/04/2020,19,4,2020,0,0,NA,212
18/04/2020,18,4,2020,0,0,NA,212
17/04/2020,17,4,2020,0,0,NA,212
16/04/2020,16,4,2020,0,0,NA,212
15/04/2020,15,4,2020,0,0,NA,212
14/04/2020,14,4,2020,0,0,NA,212
13/04/2020,13,4,2020,0,0,NA,212
12/04/2020,12,4,2020,0,0,NA,212
11/04/2020,11,4,2020,0,0,NA,212
10/04/2020,10,4,2020,1,0,NA,212
09/04/2020,9,4,2020,0,0,NA,212
08/04/2020,8,4,2020,0,0,NA,212
07/04/2020,7,4,2020,1,0,NA,212
06/04/2020,6,4,2020,0,0,NA,212
05/04/2020,5,4,2020,0,0,NA,212
04/04/2020,4,4,2020,2,0,NA,212
03/04/2020,3,4,2020,0,0,NA,212
02/04/2020,2,4,2020,1,0,NA,212
01/04/2020,1,4,2020,0,0,NA,212
31/03/2020,31,3,2020,0,0,NA,212
30/03/2020,30,3,2020,0,0,NA,212
29/03/2020,29,3,2020,0,0,NA,212
28/03/2020,28,3,2020,0,0,NA,212
27/03/2020,27,3,2020,4,0,NA,212
26/03/2020,26,3,2020,5,0,NA,212
25/03/2020,25,3,2020,1,0,NA,212
24/03/2020,24,3,2020,0,0,NA,212
23/03/2020,23,3,2020,1,0,NA,212
27/05/2020,27,5,2020,191,8,NA,214
26/05/2020,26,5,2020,651,2,NA,214
25/05/2020,25,5,2020,0,0,NA,214
24/05/2020,24,5,2020,433,2,NA,214
23/05/2020,23,5,2020,332,8,NA,214
22/05/2020,22,5,2020,180,2,NA,214
21/05/2020,21,5,2020,254,5,NA,214
20/05/2020,20,5,2020,498,7,NA,214
19/05/2020,19,5,2020,411,6,NA,214
18/05/2020,18,5,2020,421,4,NA,214
17/05/2020,17,5,2020,154,0,NA,214
16/05/2020,16,5,2020,419,2,NA,214
15/05/2020,15,5,2020,124,13,NA,214
14/05/2020,14,5,2020,296,7,NA,214
13/05/2020,13,5,2020,266,9,NA,214
12/05/2020,12,5,2020,287,5,NA,214
11/05/2020,11,5,2020,465,3,NA,214
10/05/2020,10,5,2020,506,5,NA,214
09/05/2020,9,5,2020,281,7,NA,214
08/05/2020,8,5,2020,288,11,NA,214
07/05/2020,7,5,2020,327,8,NA,214
06/05/2020,6,5,2020,245,8,NA,214
05/05/2020,5,5,2020,281,13,NA,214
04/05/2020,4,5,2020,376,7,NA,214
03/05/2020,3,5,2020,290,13,NA,214
02/05/2020,2,5,2020,316,12,NA,214
01/05/2020,1,5,2020,320,8,NA,214
30/04/2020,30,4,2020,236,7,NA,214
29/04/2020,29,4,2020,281,8,NA,214
28/04/2020,28,4,2020,0,0,NA,214
27/04/2020,27,4,2020,209,5,NA,214
26/04/2020,26,4,2020,177,6,NA,214
25/04/2020,25,4,2020,206,2,NA,214
24/04/2020,24,4,2020,243,5,NA,214
23/04/2020,23,4,2020,256,15,NA,214
22/04/2020,22,4,2020,80,10,NA,214
21/04/2020,21,4,2020,284,9,NA,214
20/04/2020,20,4,2020,345,9,NA,214
19/04/2020,19,4,2020,209,17,NA,214
18/04/2020,18,4,2020,371,4,NA,214
17/04/2020,17,4,2020,141,7,NA,214
16/04/2020,16,4,2020,328,6,NA,214
15/04/2020,15,4,2020,119,6,NA,214
14/04/2020,14,4,2020,200,4,NA,214
13/04/2020,13,4,2020,208,38,NA,214
12/04/2020,12,4,2020,139,9,NA,214
11/04/2020,11,4,2020,271,8,NA,214
10/04/2020,10,4,2020,238,10,NA,214
09/04/2020,9,4,2020,155,10,NA,214
08/04/2020,8,4,2020,128,12,NA,214
07/04/2020,7,4,2020,83,4,NA,214
06/04/2020,6,4,2020,167,5,NA,214
05/04/2020,5,4,2020,90,9,NA,214
04/04/2020,4,4,2020,108,8,NA,214
03/04/2020,3,4,2020,96,3,NA,214
02/04/2020,2,4,2020,175,6,NA,214
01/04/2020,1,4,2020,208,9,NA,214
31/03/2020,31,3,2020,42,3,NA,214
30/03/2020,30,3,2020,140,11,NA,214
29/03/2020,29,3,2020,138,8,NA,214
28/03/2020,28,3,2020,93,10,NA,214
27/03/2020,27,3,2020,96,0,NA,214
26/03/2020,26,3,2020,80,4,NA,214
25/03/2020,25,3,2020,67,3,NA,214
24/03/2020,24,3,2020,43,0,NA,214
23/03/2020,23,3,2020,90,0,NA,214
22/03/2020,22,3,2020,78,1,NA,214
21/03/2020,21,3,2020,13,2,NA,214
20/03/2020,20,3,2020,0,0,NA,214
19/03/2020,19,3,2020,10,0,NA,214
18/03/2020,18,3,2020,0,0,NA,214
17/03/2020,17,3,2020,0,0,NA,214
16/03/2020,16,3,2020,0,0,NA,214
15/03/2020,15,3,2020,0,0,NA,214
14/03/2020,14,3,2020,6,0,NA,214
10/03/2020,10,3,2020,3,0,NA,214
07/03/2020,7,3,2020,1,0,NA,214
02/03/2020,2,3,2020,1,0,NA,214
01/03/2020,1,3,2020,0,0,NA,214
29/02/2020,29,2,2020,0,0,NA,214
28/02/2020,28,2,2020,0,0,NA,214
27/02/2020,27,2,2020,0,0,NA,214
26/02/2020,26,2,2020,0,0,NA,214
25/02/2020,25,2,2020,0,0,NA,214
24/02/2020,24,2,2020,0,0,NA,214
23/02/2020,23,2,2020,0,0,NA,214
22/02/2020,22,2,2020,0,0,NA,214
21/02/2020,21,2,2020,0,0,NA,214
20/02/2020,20,2,2020,0,0,NA,214
19/02/2020,19,2,2020,0,0,NA,214
18/02/2020,18,2,2020,0,0,NA,214
17/02/2020,17,2,2020,0,0,NA,214
16/02/2020,16,2,2020,0,0,NA,214
15/02/2020,15,2,2020,0,0,NA,214
14/02/2020,14,2,2020,0,0,NA,214
13/02/2020,13,2,2020,0,0,NA,214
12/02/2020,12,2,2020,0,0,NA,214
11/02/2020,11,2,2020,0,0,NA,214
10/02/2020,10,2,2020,0,0,NA,214
09/02/2020,9,2,2020,0,0,NA,214
08/02/2020,8,2,2020,0,0,NA,214
07/02/2020,7,2,2020,0,0,NA,214
06/02/2020,6,2,2020,0,0,NA,214
05/02/2020,5,2,2020,0,0,NA,214
04/02/2020,4,2,2020,0,0,NA,214
03/02/2020,3,2,2020,0,0,NA,214
02/02/2020,2,2,2020,0,0,NA,214
01/02/2020,1,2,2020,0,0,NA,214
31/01/2020,31,1,2020,0,0,NA,214
30/01/2020,30,1,2020,0,0,NA,214
29/01/2020,29,1,2020,0,0,NA,214
28/01/2020,28,1,2020,0,0,NA,214
27/01/2020,27,1,2020,0,0,NA,214
26/01/2020,26,1,2020,0,0,NA,214
25/01/2020,25,1,2020,0,0,NA,214
24/01/2020,24,1,2020,0,0,NA,214
23/01/2020,23,1,2020,0,0,NA,214
22/01/2020,22,1,2020,0,0,NA,214
21/01/2020,21,1,2020,0,0,NA,214
20/01/2020,20,1,2020,0,0,NA,214
19/01/2020,19,1,2020,0,0,NA,214
18/01/2020,18,1,2020,0,0,NA,214
17/01/2020,17,1,2020,0,0,NA,214
16/01/2020,16,1,2020,0,0,NA,214
15/01/2020,15,1,2020,0,0,NA,214
14/01/2020,14,1,2020,0,0,NA,214
13/01/2020,13,1,2020,0,0,NA,214
12/01/2020,12,1,2020,0,0,NA,214
11/01/2020,11,1,2020,0,0,NA,214
10/01/2020,10,1,2020,0,0,NA,214
09/01/2020,9,1,2020,0,0,NA,214
08/01/2020,8,1,2020,0,0,NA,214
07/01/2020,7,1,2020,0,0,NA,214
06/01/2020,6,1,2020,0,0,NA,214
05/01/2020,5,1,2020,0,0,NA,214
04/01/2020,4,1,2020,0,0,NA,214
03/01/2020,3,1,2020,0,0,NA,214
02/01/2020,2,1,2020,0,0,NA,214
01/01/2020,1,1,2020,0,0,NA,214
31/12/2019,31,12,2019,0,0,NA,214
27/05/2020,27,5,2020,0,0,SA,218
26/05/2020,26,5,2020,599,95,SA,218
25/05/2020,25,5,2020,498,12,SA,218
24/05/2020,24,5,2020,430,40,SA,218
23/05/2020,23,5,2020,522,117,SA,218
22/05/2020,22,5,2020,452,51,SA,218
21/05/2020,21,5,2020,703,49,SA,218
20/05/2020,20,5,2020,569,40,SA,218
19/05/2020,19,5,2020,400,63,SA,218
18/05/2020,18,5,2020,419,48,SA,218
17/05/2020,17,5,2020,1296,94,SA,218
16/05/2020,16,5,2020,965,256,SA,218
15/05/2020,15,5,2020,16,4,SA,218
14/05/2020,14,5,2020,67,7,SA,218
13/05/2020,13,5,2020,910,182,SA,218
12/05/2020,12,5,2020,-50,18,SA,218
11/05/2020,11,5,2020,488,410,SA,218
10/05/2020,10,5,2020,253,13,SA,218
09/05/2020,9,5,2020,-1480,50,SA,218
08/05/2020,8,5,2020,878,36,SA,218
07/05/2020,7,5,2020,-2461,49,SA,218
06/05/2020,6,5,2020,0,0,SA,218
05/05/2020,5,5,2020,2343,5,SA,218
04/05/2020,4,5,2020,2074,193,SA,218
03/05/2020,3,5,2020,1128,308,SA,218
02/05/2020,2,5,2020,1402,163,SA,218
01/05/2020,1,5,2020,259,17,SA,218
30/04/2020,30,4,2020,417,12,SA,218
29/04/2020,29,4,2020,1018,208,SA,218
28/04/2020,28,4,2020,521,87,SA,218
27/04/2020,27,4,2020,11536,0,SA,218
26/04/2020,26,4,2020,0,0,SA,218
25/04/2020,25,4,2020,0,16,SA,218
24/04/2020,24,4,2020,333,23,SA,218
23/04/2020,23,4,2020,452,17,SA,218
22/04/2020,22,4,2020,270,13,SA,218
21/04/2020,21,4,2020,660,33,SA,218
20/04/2020,20,4,2020,446,18,SA,218
19/04/2020,19,4,2020,572,35,SA,218
18/04/2020,18,4,2020,225,18,SA,218
17/04/2020,17,4,2020,367,15,SA,218
16/04/2020,16,4,2020,255,33,SA,218
15/04/2020,15,4,2020,74,0,SA,218
14/04/2020,14,4,2020,63,22,SA,218
13/04/2020,13,4,2020,209,18,SA,218
12/04/2020,12,4,2020,96,18,SA,218
11/04/2020,11,4,2020,2196,25,SA,218
10/04/2020,10,4,2020,515,30,SA,218
09/04/2020,9,4,2020,455,22,SA,218
08/04/2020,8,4,2020,248,29,SA,218
07/04/2020,7,4,2020,101,11,SA,218
06/04/2020,6,4,2020,181,8,SA,218
05/04/2020,5,4,2020,97,27,SA,218
04/04/2020,4,4,2020,205,25,SA,218
03/04/2020,3,4,2020,405,0,SA,218
02/04/2020,2,4,2020,456,41,SA,218
01/04/2020,1,4,2020,336,17,SA,218
31/03/2020,31,3,2020,76,4,SA,218
30/03/2020,30,3,2020,55,10,SA,218
29/03/2020,29,3,2020,208,7,SA,218
28/03/2020,28,3,2020,224,7,SA,218
27/03/2020,27,3,2020,192,5,SA,218
26/03/2020,26,3,2020,129,2,SA,218
25/03/2020,25,3,2020,101,9,SA,218
24/03/2020,24,3,2020,192,4,SA,218
23/03/2020,23,3,2020,257,7,SA,218
22/03/2020,22,3,2020,106,0,SA,218
21/03/2020,21,3,2020,227,4,SA,218
20/03/2020,20,3,2020,31,0,SA,218
19/03/2020,19,3,2020,57,1,SA,218
18/03/2020,18,3,2020,53,0,SA,218
17/03/2020,17,3,2020,21,0,SA,218
16/03/2020,16,3,2020,9,0,SA,218
15/03/2020,15,3,2020,5,1,SA,218
14/03/2020,14,3,2020,6,1,SA,218
11/03/2020,11,3,2020,2,0,SA,218
10/03/2020,10,3,2020,1,0,SA,218
09/03/2020,9,3,2020,1,0,SA,218
06/03/2020,6,3,2020,3,0,SA,218
05/03/2020,5,3,2020,3,0,SA,218
03/03/2020,3,3,2020,1,0,SA,218
02/03/2020,2,3,2020,5,0,SA,218
01/03/2020,1,3,2020,1,0,SA,218
29/02/2020,29,2,2020,0,0,SA,218
28/02/2020,28,2,2020,0,0,SA,218
27/02/2020,27,2,2020,0,0,SA,218
26/02/2020,26,2,2020,0,0,SA,218
25/02/2020,25,2,2020,0,0,SA,218
24/02/2020,24,2,2020,0,0,SA,218
23/02/2020,23,2,2020,0,0,SA,218
22/02/2020,22,2,2020,0,0,SA,218
21/02/2020,21,2,2020,0,0,SA,218
20/02/2020,20,2,2020,0,0,SA,218
19/02/2020,19,2,2020,0,0,SA,218
18/02/2020,18,2,2020,0,0,SA,218
17/02/2020,17,2,2020,0,0,SA,218
16/02/2020,16,2,2020,0,0,SA,218
15/02/2020,15,2,2020,0,0,SA,218
14/02/2020,14,2,2020,0,0,SA,218
13/02/2020,13,2,2020,0,0,SA,218
12/02/2020,12,2,2020,0,0,SA,218
11/02/2020,11,2,2020,0,0,SA,218
10/02/2020,10,2,2020,0,0,SA,218
09/02/2020,9,2,2020,0,0,SA,218
08/02/2020,8,2,2020,0,0,SA,218
07/02/2020,7,2,2020,0,0,SA,218
06/02/2020,6,2,2020,0,0,SA,218
05/02/2020,5,2,2020,0,0,SA,218
04/02/2020,4,2,2020,0,0,SA,218
03/02/2020,3,2,2020,0,0,SA,218
02/02/2020,2,2,2020,0,0,SA,218
01/02/2020,1,2,2020,0,0,SA,218
31/01/2020,31,1,2020,0,0,SA,218
30/01/2020,30,1,2020,0,0,SA,218
29/01/2020,29,1,2020,0,0,SA,218
28/01/2020,28,1,2020,0,0,SA,218
27/01/2020,27,1,2020,0,0,SA,218
26/01/2020,26,1,2020,0,0,SA,218
25/01/2020,25,1,2020,0,0,SA,218
24/01/2020,24,1,2020,0,0,SA,218
23/01/2020,23,1,2020,0,0,SA,218
22/01/2020,22,1,2020,0,0,SA,218
21/01/2020,21,1,2020,0,0,SA,218
20/01/2020,20,1,2020,0,0,SA,218
19/01/2020,19,1,2020,0,0,SA,218
18/01/2020,18,1,2020,0,0,SA,218
17/01/2020,17,1,2020,0,0,SA,218
16/01/2020,16,1,2020,0,0,SA,218
15/01/2020,15,1,2020,0,0,SA,218
14/01/2020,14,1,2020,0,0,SA,218
13/01/2020,13,1,2020,0,0,SA,218
12/01/2020,12,1,2020,0,0,SA,218
11/01/2020,11,1,2020,0,0,SA,218
10/01/2020,10,1,2020,0,0,SA,218
09/01/2020,9,1,2020,0,0,SA,218
08/01/2020,8,1,2020,0,0,SA,218
07/01/2020,7,1,2020,0,0,SA,218
06/01/2020,6,1,2020,0,0,SA,218
05/01/2020,5,1,2020,0,0,SA,218
04/01/2020,4,1,2020,0,0,SA,218
03/01/2020,3,1,2020,0,0,SA,218
02/01/2020,2,1,2020,0,0,SA,218
01/01/2020,1,1,2020,0,0,SA,218
31/12/2019,31,12,2019,0,0,SA,218
27/05/2020,27,5,2020,789,14,AS,818
26/05/2020,26,5,2020,702,19,AS,818
25/05/2020,25,5,2020,652,29,AS,818
24/05/2020,24,5,2020,827,28,AS,818
23/05/2020,23,5,2020,783,11,AS,818
22/05/2020,22,5,2020,774,16,AS,818
21/05/2020,21,5,2020,745,21,AS,818
20/05/2020,20,5,2020,720,14,AS,818
19/05/2020,19,5,2020,535,15,AS,818
18/05/2020,18,5,2020,510,18,AS,818
17/05/2020,17,5,2020,491,20,AS,818
16/05/2020,16,5,2020,399,21,AS,818
15/05/2020,15,5,2020,398,15,AS,818
14/05/2020,14,5,2020,338,12,AS,818
13/05/2020,13,5,2020,347,11,AS,818
12/05/2020,12,5,2020,346,8,AS,818
11/05/2020,11,5,2020,436,11,AS,818
10/05/2020,10,5,2020,488,11,AS,818
09/05/2020,9,5,2020,495,21,AS,818
08/05/2020,8,5,2020,393,13,AS,818
07/05/2020,7,5,2020,387,17,AS,818
06/05/2020,6,5,2020,388,16,AS,818
05/05/2020,5,5,2020,348,7,AS,818
04/05/2020,4,5,2020,272,14,AS,818
03/05/2020,3,5,2020,298,9,AS,818
02/05/2020,2,5,2020,358,14,AS,818
01/05/2020,1,5,2020,269,12,AS,818
30/04/2020,30,4,2020,226,21,AS,818
29/04/2020,29,4,2020,260,22,AS,818
28/04/2020,28,4,2020,463,30,AS,818
27/04/2020,27,4,2020,0,0,AS,818
26/04/2020,26,4,2020,227,13,AS,818
25/04/2020,25,4,2020,433,18,AS,818
24/04/2020,24,4,2020,169,12,AS,818
23/04/2020,23,4,2020,0,0,AS,818
22/04/2020,22,4,2020,157,14,AS,818
21/04/2020,21,4,2020,189,11,AS,818
20/04/2020,20,4,2020,112,15,AS,818
19/04/2020,19,4,2020,188,19,AS,818
18/04/2020,18,4,2020,171,9,AS,818
17/04/2020,17,4,2020,168,13,AS,818
16/04/2020,16,4,2020,155,5,AS,818
15/04/2020,15,4,2020,160,14,AS,818
14/04/2020,14,4,2020,125,5,AS,818
13/04/2020,13,4,2020,126,13,AS,818
12/04/2020,12,4,2020,145,11,AS,818
11/04/2020,11,4,2020,95,17,AS,818
10/04/2020,10,4,2020,139,15,AS,818
09/04/2020,9,4,2020,238,18,AS,818
08/04/2020,8,4,2020,249,7,AS,818
07/04/2020,7,4,2020,3,7,AS,818
06/04/2020,6,4,2020,85,5,AS,818
05/04/2020,5,4,2020,206,14,AS,818
04/04/2020,4,4,2020,0,0,AS,818
03/04/2020,3,4,2020,69,6,AS,818
02/04/2020,2,4,2020,54,5,AS,818
01/04/2020,1,4,2020,47,1,AS,818
31/03/2020,31,3,2020,33,4,AS,818
30/03/2020,30,3,2020,40,6,AS,818
29/03/2020,29,3,2020,41,6,AS,818
28/03/2020,28,3,2020,39,3,AS,818
27/03/2020,27,3,2020,14,0,AS,818
26/03/2020,26,3,2020,76,2,AS,818
25/03/2020,25,3,2020,39,5,AS,818
24/03/2020,24,3,2020,33,4,AS,818
23/03/2020,23,3,2020,9,2,AS,818
22/03/2020,22,3,2020,29,1,AS,818
21/03/2020,21,3,2020,46,1,AS,818
20/03/2020,20,3,2020,14,0,AS,818
19/03/2020,19,3,2020,30,2,AS,818
18/03/2020,18,3,2020,40,2,AS,818
17/03/2020,17,3,2020,16,0,AS,818
16/03/2020,16,3,2020,17,0,AS,818
15/03/2020,15,3,2020,0,0,AS,818
14/03/2020,14,3,2020,13,0,AS,818
13/03/2020,13,3,2020,20,1,AS,818
12/03/2020,12,3,2020,1,0,AS,818
11/03/2020,11,3,2020,4,0,AS,818
10/03/2020,10,3,2020,6,0,AS,818
09/03/2020,9,3,2020,34,1,AS,818
07/03/2020,7,3,2020,12,0,AS,818
06/03/2020,6,3,2020,1,0,AS,818
02/03/2020,2,3,2020,1,0,AS,818
01/03/2020,1,3,2020,0,0,AS,818
29/02/2020,29,2,2020,0,0,AS,818
28/02/2020,28,2,2020,0,0,AS,818
27/02/2020,27,2,2020,0,0,AS,818
26/02/2020,26,2,2020,0,0,AS,818
25/02/2020,25,2,2020,0,0,AS,818
24/02/2020,24,2,2020,0,0,AS,818
23/02/2020,23,2,2020,0,0,AS,818
22/02/2020,22,2,2020,0,0,AS,818
21/02/2020,21,2,2020,0,0,AS,818
20/02/2020,20,2,2020,0,0,AS,818
19/02/2020,19,2,2020,0,0,AS,818
18/02/2020,18,2,2020,0,0,AS,818
17/02/2020,17,2,2020,0,0,AS,818
16/02/2020,16,2,2020,0,0,AS,818
15/02/2020,15,2,2020,1,0,AS,818
14/02/2020,14,2,2020,0,0,AS,818
13/02/2020,13,2,2020,0,0,AS,818
12/02/2020,12,2,2020,0,0,AS,818
11/02/2020,11,2,2020,0,0,AS,818
10/02/2020,10,2,2020,0,0,AS,818
09/02/2020,9,2,2020,0,0,AS,818
08/02/2020,8,2,2020,0,0,AS,818
07/02/2020,7,2,2020,0,0,AS,818
06/02/2020,6,2,2020,0,0,AS,818
05/02/2020,5,2,2020,0,0,AS,818
04/02/2020,4,2,2020,0,0,AS,818
03/02/2020,3,2,2020,0,0,AS,818
02/02/2020,2,2,2020,0,0,AS,818
01/02/2020,1,2,2020,0,0,AS,818
31/01/2020,31,1,2020,0,0,AS,818
30/01/2020,30,1,2020,0,0,AS,818
29/01/2020,29,1,2020,0,0,AS,818
28/01/2020,28,1,2020,0,0,AS,818
27/01/2020,27,1,2020,0,0,AS,818
26/01/2020,26,1,2020,0,0,AS,818
25/01/2020,25,1,2020,0,0,AS,818
24/01/2020,24,1,2020,0,0,AS,818
23/01/2020,23,1,2020,0,0,AS,818
22/01/2020,22,1,2020,0,0,AS,818
21/01/2020,21,1,2020,0,0,AS,818
20/01/2020,20,1,2020,0,0,AS,818
19/01/2020,19,1,2020,0,0,AS,818
18/01/2020,18,1,2020,0,0,AS,818
17/01/2020,17,1,2020,0,0,AS,818
16/01/2020,16,1,2020,0,0,AS,818
15/01/2020,15,1,2020,0,0,AS,818
14/01/2020,14,1,2020,0,0,AS,818
13/01/2020,13,1,2020,0,0,AS,818
12/01/2020,12,1,2020,0,0,AS,818
11/01/2020,11,1,2020,0,0,AS,818
10/01/2020,10,1,2020,0,0,AS,818
09/01/2020,9,1,2020,0,0,AS,818
08/01/2020,8,1,2020,0,0,AS,818
07/01/2020,7,1,2020,0,0,AS,818
06/01/2020,6,1,2020,0,0,AS,818
05/01/2020,5,1,2020,0,0,AS,818
04/01/2020,4,1,2020,0,0,AS,818
03/01/2020,3,1,2020,0,0,AS,818
02/01/2020,2,1,2020,0,0,AS,818
01/01/2020,1,1,2020,0,0,AS,818
31/12/2019,31,12,2019,0,0,AS,818
27/05/2020,27,5,2020,59,0,NA,222
26/05/2020,26,5,2020,68,1,NA,222
25/05/2020,25,5,2020,96,0,NA,222
24/05/2020,24,5,2020,94,2,NA,222
23/05/2020,23,5,2020,85,0,NA,222
22/05/2020,22,5,2020,69,1,NA,222
21/05/2020,21,5,2020,73,1,NA,222
20/05/2020,20,5,2020,85,1,NA,222
19/05/2020,19,5,2020,75,0,NA,222
18/05/2020,18,5,2020,73,4,NA,222
17/05/2020,17,5,2020,0,1,NA,222
16/05/2020,16,5,2020,55,2,NA,222
15/05/2020,15,5,2020,98,3,NA,222
14/05/2020,14,5,2020,75,0,NA,222
13/05/2020,13,5,2020,39,2,NA,222
12/05/2020,12,5,2020,40,1,NA,222
11/05/2020,11,5,2020,69,0,NA,222
10/05/2020,10,5,2020,105,1,NA,222
09/05/2020,9,5,2020,89,1,NA,222
08/05/2020,8,5,2020,0,0,NA,222
07/05/2020,7,5,2020,108,1,NA,222
06/05/2020,6,5,2020,0,1,NA,222
05/05/2020,5,5,2020,32,1,NA,222
04/05/2020,4,5,2020,109,1,NA,222
03/05/2020,3,5,2020,0,1,NA,222
02/05/2020,2,5,2020,22,0,NA,222
01/05/2020,1,5,2020,47,1,NA,222
30/04/2020,30,4,2020,32,0,NA,222
